fecha,id_tienda,id_producto,unidades_vendidas,nombre,categoria,costo_unitario,precio_venta,costo_almacenamiento_semanal,ciudad,tamaño_m2,stock_actual,day_of_week,week,month,quarter,day,is_weekend,lag_1,lag_7,lag_14,rolling_mean_7,rolling_std_7
2024-03-20,STORE_02,PROD_003,15,Cappuccino,Bebidas,1500,4500,15,Bogotá,43,32,2,12,3,1,20,0,12.0,17.0,8.0,13.857142857142858,4.775931721614501
2024-03-21,STORE_02,PROD_003,5,Cappuccino,Bebidas,1500,4500,15,Bogotá,43,32,3,12,3,1,21,0,15.0,13.0,13.0,13.571428571428571,4.613644360558596
2024-03-22,STORE_02,PROD_003,11,Cappuccino,Bebidas,1500,4500,15,Bogotá,43,32,4,12,3,1,22,0,5.0,10.0,18.0,12.428571428571429,5.652643713553934
2024-03-23,STORE_02,PROD_003,24,Cappuccino,Bebidas,1500,4500,15,Bogotá,43,32,5,12,3,1,23,1,11.0,23.0,16.0,12.571428571428571,5.593363414414814
2024-03-24,STORE_02,PROD_003,15,Cappuccino,Bebidas,1500,4500,15,Bogotá,43,32,6,12,3,1,24,1,24.0,9.0,19.0,12.714285714285714,5.90802521192672
2024-03-25,STORE_02,PROD_003,14,Cappuccino,Bebidas,1500,4500,15,Bogotá,43,32,0,13,3,1,25,0,15.0,13.0,20.0,13.571428571428571,5.711308748355974
2024-03-26,STORE_02,PROD_003,9,Cappuccino,Bebidas,1500,4500,15,Bogotá,43,32,1,13,3,1,26,0,14.0,12.0,18.0,13.714285714285714,5.7071383872680395
2024-03-27,STORE_02,PROD_003,21,Cappuccino,Bebidas,1500,4500,15,Bogotá,43,32,2,13,3,1,27,0,9.0,15.0,17.0,13.285714285714286,5.964178784328019
2024-03-28,STORE_02,PROD_003,11,Cappuccino,Bebidas,1500,4500,15,Bogotá,43,32,3,13,3,1,28,0,21.0,5.0,13.0,14.142857142857142,6.644009116704839
2024-03-29,STORE_02,PROD_003,15,Cappuccino,Bebidas,1500,4500,15,Bogotá,43,32,4,13,3,1,29,0,11.0,11.0,10.0,15.0,5.567764362830011
2024-03-30,STORE_02,PROD_003,10,Cappuccino,Bebidas,1500,4500,15,Bogotá,43,32,5,13,3,1,30,1,15.0,24.0,23.0,15.571428571428571,5.287001130355546
2024-03-31,STORE_02,PROD_003,14,Cappuccino,Bebidas,1500,4500,15,Bogotá,43,32,6,13,3,1,31,1,10.0,15.0,9.0,13.571428571428571,4.076646614442744
2024-01-15,STORE_02,PROD_004,5,Pan de Bono,Alimentos,1000,2800,20,Bogotá,43,43,0,3,1,1,15,0,11.0,7.0,7.0,7.285714285714286,2.13808993529936
2024-01-16,STORE_02,PROD_004,8,Pan de Bono,Alimentos,1000,2800,20,Bogotá,43,43,1,3,1,1,16,0,5.0,7.0,10.0,7.0,2.30940107675847
2024-01-17,STORE_02,PROD_004,8,Pan de Bono,Alimentos,1000,2800,20,Bogotá,43,43,2,3,1,1,17,0,8.0,6.0,8.0,7.142857142857143,2.3401261667248465
2024-01-18,STORE_02,PROD_004,5,Pan de Bono,Alimentos,1000,2800,20,Bogotá,43,43,3,3,1,1,18,0,8.0,4.0,5.0,7.428571428571429,2.2990681342044077
2024-01-19,STORE_02,PROD_004,14,Pan de Bono,Alimentos,1000,2800,20,Bogotá,43,43,4,3,1,1,19,0,5.0,8.0,6.0,7.571428571428571,2.0701966780270267
2024-01-20,STORE_02,PROD_004,8,Pan de Bono,Alimentos,1000,2800,20,Bogotá,43,43,5,3,1,1,20,1,14.0,8.0,11.0,8.428571428571429,3.2071349029490706
2024-01-21,STORE_02,PROD_004,9,Pan de Bono,Alimentos,1000,2800,20,Bogotá,43,43,6,3,1,1,21,1,8.0,11.0,9.0,8.428571428571429,3.2071349029490706
2024-01-22,STORE_02,PROD_004,7,Pan de Bono,Alimentos,1000,2800,20,Bogotá,43,43,0,4,1,1,22,0,9.0,5.0,7.0,8.142857142857142,3.023715784073794
2024-01-23,STORE_02,PROD_004,5,Pan de Bono,Alimentos,1000,2800,20,Bogotá,43,43,1,4,1,1,23,0,7.0,8.0,7.0,8.428571428571429,2.7602622373693912
2024-01-24,STORE_02,PROD_004,7,Pan de Bono,Alimentos,1000,2800,20,Bogotá,43,43,2,4,1,1,24,0,5.0,8.0,6.0,8.0,3.0550504633038695
2024-01-25,STORE_02,PROD_004,10,Pan de Bono,Alimentos,1000,2800,20,Bogotá,43,43,3,4,1,1,25,0,7.0,5.0,4.0,7.857142857142857,3.0783421635988306
2024-01-26,STORE_02,PROD_004,8,Pan de Bono,Alimentos,1000,2800,20,Bogotá,43,43,4,4,1,1,26,0,10.0,14.0,8.0,8.571428571428571,2.878491668515673
2024-01-27,STORE_02,PROD_004,13,Pan de Bono,Alimentos,1000,2800,20,Bogotá,43,43,5,4,1,1,27,1,8.0,8.0,8.0,7.714285714285714,1.6035674514745013
2024-01-28,STORE_02,PROD_004,11,Pan de Bono,Alimentos,1000,2800,20,Bogotá,43,43,6,4,1,1,28,1,13.0,9.0,11.0,8.428571428571429,2.572750982712372
2024-01-29,STORE_02,PROD_004,10,Pan de Bono,Alimentos,1000,2800,20,Bogotá,43,43,0,5,1,1,29,0,11.0,7.0,5.0,8.714285714285714,2.7516228977511483
2024-01-30,STORE_02,PROD_004,5,Pan de Bono,Alimentos,1000,2800,20,Bogotá,43,43,1,5,1,1,30,0,10.0,5.0,8.0,9.142857142857142,2.6726124191242167
2024-01-31,STORE_02,PROD_004,10,Pan de Bono,Alimentos,1000,2800,20,Bogotá,43,43,2,5,1,1,31,0,5.0,7.0,8.0,9.142857142857142,2.6726124191242167
2024-02-01,STORE_02,PROD_004,4,Pan de Bono,Alimentos,1000,2800,20,Bogotá,43,43,3,5,2,1,1,0,10.0,10.0,5.0,9.571428571428571,2.507132682112006
2024-02-02,STORE_02,PROD_004,10,Pan de Bono,Alimentos,1000,2800,20,Bogotá,43,43,4,5,2,1,2,0,4.0,8.0,14.0,8.714285714285714,3.2513733362117043
2024-02-03,STORE_02,PROD_004,19,Pan de Bono,Alimentos,1000,2800,20,Bogotá,43,43,5,5,2,1,3,1,10.0,13.0,8.0,9.0,3.265986323710882
2024-02-04,STORE_02,PROD_004,8,Pan de Bono,Alimentos,1000,2800,20,Bogotá,43,43,6,5,2,1,4,1,19.0,11.0,9.0,9.857142857142858,4.879500364742651
2024-02-05,STORE_02,PROD_004,11,Pan de Bono,Alimentos,1000,2800,20,Bogotá,43,43,0,6,2,1,5,0,8.0,10.0,7.0,9.428571428571429,4.894116973712501
2024-02-06,STORE_02,PROD_004,9,Pan de Bono,Alimentos,1000,2800,20,Bogotá,43,43,1,6,2,1,6,0,11.0,5.0,5.0,9.571428571428571,4.928053803045796
2024-02-07,STORE_02,PROD_004,9,Pan de Bono,Alimentos,1000,2800,20,Bogotá,43,43,2,6,2,1,7,0,9.0,10.0,7.0,10.142857142857142,4.525062483125546
2024-02-08,STORE_02,PROD_004,13,Pan de Bono,Alimentos,1000,2800,20,Bogotá,43,43,3,6,2,1,8,0,9.0,4.0,10.0,10.0,4.546060565661936
2024-02-09,STORE_02,PROD_004,14,Pan de Bono,Alimentos,1000,2800,20,Bogotá,43,43,4,6,2,1,9,0,13.0,10.0,8.0,11.285714285714286,3.7733400639347487
2024-02-10,STORE_02,PROD_004,10,Pan de Bono,Alimentos,1000,2800,20,Bogotá,43,43,5,6,2,1,10,1,14.0,19.0,13.0,11.857142857142858,3.848314411469477
2024-02-11,STORE_02,PROD_004,13,Pan de Bono,Alimentos,1000,2800,20,Bogotá,43,43,6,6,2,1,11,1,10.0,8.0,11.0,10.571428571428571,2.2253945610567154
2024-02-12,STORE_02,PROD_004,12,Pan de Bono,Alimentos,1000,2800,20,Bogotá,43,43,0,7,2,1,12,0,13.0,11.0,10.0,11.285714285714286,2.0586634591635162
2024-02-13,STORE_02,PROD_004,9,Pan de Bono,Alimentos,1000,2800,20,Bogotá,43,43,1,7,2,1,13,0,12.0,9.0,5.0,11.428571428571429,2.070196678027028
2024-02-14,STORE_02,PROD_004,8,Pan de Bono,Alimentos,1000,2800,20,Bogotá,43,43,2,7,2,1,14,0,9.0,9.0,10.0,11.428571428571429,2.070196678027028
2024-02-15,STORE_02,PROD_004,12,Pan de Bono,Alimentos,1000,2800,20,Bogotá,43,43,3,7,2,1,15,0,8.0,13.0,4.0,11.285714285714286,2.288688541085286
2024-02-16,STORE_02,PROD_004,18,Pan de Bono,Alimentos,1000,2800,20,Bogotá,43,43,4,7,2,1,16,0,12.0,14.0,10.0,11.142857142857142,2.1930626551751016
2024-02-17,STORE_02,PROD_004,10,Pan de Bono,Alimentos,1000,2800,20,Bogotá,43,43,5,7,2,1,17,1,18.0,10.0,19.0,11.714285714285714,3.302235894778228
2024-02-18,STORE_02,PROD_004,12,Pan de Bono,Alimentos,1000,2800,20,Bogotá,43,43,6,7,2,1,18,1,10.0,13.0,8.0,11.714285714285714,3.302235894778228
2024-02-19,STORE_02,PROD_004,7,Pan de Bono,Alimentos,1000,2800,20,Bogotá,43,43,0,8,2,1,19,0,12.0,12.0,11.0,11.571428571428571,3.2586880211286684
2024-02-20,STORE_02,PROD_004,8,Pan de Bono,Alimentos,1000,2800,20,Bogotá,43,43,1,8,2,1,20,0,7.0,9.0,9.0,10.857142857142858,3.670993118515797
2024-02-21,STORE_02,PROD_004,5,Pan de Bono,Alimentos,1000,2800,20,Bogotá,43,43,2,8,2,1,21,0,8.0,8.0,9.0,10.714285714285714,3.773340063934749
2024-02-22,STORE_02,PROD_004,1,Pan de Bono,Alimentos,1000,2800,20,Bogotá,43,43,3,8,2,1,22,0,5.0,12.0,13.0,10.285714285714286,4.270608298368641
2024-02-23,STORE_02,PROD_004,11,Pan de Bono,Alimentos,1000,2800,20,Bogotá,43,43,4,8,2,1,23,0,1.0,18.0,14.0,8.714285714285714,5.407226205560028
2024-02-24,STORE_02,PROD_004,12,Pan de Bono,Alimentos,1000,2800,20,Bogotá,43,43,5,8,2,1,24,1,11.0,10.0,10.0,7.714285714285714,3.8172540616820925
2024-02-25,STORE_02,PROD_004,11,Pan de Bono,Alimentos,1000,2800,20,Bogotá,43,43,6,8,2,1,25,1,12.0,12.0,13.0,8.0,4.082482904638613
2024-02-26,STORE_02,PROD_004,7,Pan de Bono,Alimentos,1000,2800,20,Bogotá,43,43,0,9,2,1,26,0,11.0,7.0,12.0,7.857142857142857,3.933978962347198
2024-02-27,STORE_02,PROD_004,6,Pan de Bono,Alimentos,1000,2800,20,Bogotá,43,43,1,9,2,1,27,0,7.0,8.0,9.0,7.857142857142857,3.933978962347198
2024-02-28,STORE_02,PROD_004,9,Pan de Bono,Alimentos,1000,2800,20,Bogotá,43,43,2,9,2,1,28,0,6.0,5.0,8.0,7.571428571428571,3.9940431835898837
2024-02-29,STORE_02,PROD_004,7,Pan de Bono,Alimentos,1000,2800,20,Bogotá,43,43,3,9,2,1,29,0,9.0,1.0,12.0,8.142857142857142,3.848314411469478
2024-03-01,STORE_02,PROD_004,13,Pan de Bono,Alimentos,1000,2800,20,Bogotá,43,43,4,9,3,1,1,0,7.0,11.0,18.0,9.0,2.380476142847589
2024-03-02,STORE_02,PROD_004,12,Pan de Bono,Alimentos,1000,2800,20,Bogotá,43,43,5,9,3,1,2,1,13.0,12.0,10.0,9.285714285714286,2.751622897751151
2024-03-03,STORE_02,PROD_004,11,Pan de Bono,Alimentos,1000,2800,20,Bogotá,43,43,6,9,3,1,3,1,12.0,11.0,12.0,9.285714285714286,2.751622897751151
2024-03-04,STORE_02,PROD_004,7,Pan de Bono,Alimentos,1000,2800,20,Bogotá,43,43,0,10,3,1,4,0,11.0,7.0,7.0,9.285714285714286,2.751622897751151
2024-03-05,STORE_02,PROD_004,14,Pan de Bono,Alimentos,1000,2800,20,Bogotá,43,43,1,10,3,1,5,0,7.0,6.0,8.0,9.285714285714286,2.751622897751151
2024-03-06,STORE_02,PROD_004,8,Pan de Bono,Alimentos,1000,2800,20,Bogotá,43,43,2,10,3,1,6,0,14.0,9.0,5.0,10.428571428571429,2.819996622760536
2024-03-07,STORE_02,PROD_004,15,Pan de Bono,Alimentos,1000,2800,20,Bogotá,43,43,3,10,3,1,7,0,8.0,7.0,1.0,10.285714285714286,2.9277002188455787
2024-03-08,STORE_02,PROD_004,8,Pan de Bono,Alimentos,1000,2800,20,Bogotá,43,43,4,10,3,1,8,0,15.0,13.0,11.0,11.428571428571429,2.992052966172363
2024-03-09,STORE_02,PROD_004,11,Pan de Bono,Alimentos,1000,2800,20,Bogotá,43,43,5,10,3,1,9,1,8.0,12.0,12.0,10.714285714285714,3.1471831698777533
2024-03-10,STORE_02,PROD_004,11,Pan de Bono,Alimentos,1000,2800,20,Bogotá,43,43,6,10,3,1,10,1,11.0,11.0,11.0,10.571428571428571,3.101458950082605
2024-03-11,STORE_02,PROD_004,9,Pan de Bono,Alimentos,1000,2800,20,Bogotá,43,43,0,11,3,1,11,0,11.0,7.0,7.0,10.571428571428571,3.101458950082605
2024-03-12,STORE_02,PROD_004,6,Pan de Bono,Alimentos,1000,2800,20,Bogotá,43,43,1,11,3,1,12,0,9.0,14.0,6.0,10.857142857142858,2.794552524023066
2024-03-13,STORE_02,PROD_004,13,Pan de Bono,Alimentos,1000,2800,20,Bogotá,43,43,2,11,3,1,13,0,6.0,8.0,9.0,9.714285714285714,2.927700218845578
2024-03-14,STORE_02,PROD_004,9,Pan de Bono,Alimentos,1000,2800,20,Bogotá,43,43,3,11,3,1,14,0,13.0,15.0,7.0,10.428571428571429,3.0472470011002004
2024-03-15,STORE_02,PROD_004,11,Pan de Bono,Alimentos,1000,2800,20,Bogotá,43,43,4,11,3,1,15,0,9.0,8.0,13.0,9.571428571428571,2.299068134204412
2024-03-16,STORE_02,PROD_004,14,Pan de Bono,Alimentos,1000,2800,20,Bogotá,43,43,5,11,3,1,16,1,11.0,11.0,12.0,10.0,2.236067977499762
2024-03-17,STORE_02,PROD_004,13,Pan de Bono,Alimentos,1000,2800,20,Bogotá,43,43,6,11,3,1,17,1,14.0,11.0,11.0,10.428571428571429,2.6992062325272896
2024-03-18,STORE_02,PROD_004,7,Pan de Bono,Alimentos,1000,2800,20,Bogotá,43,43,0,12,3,1,18,0,13.0,9.0,7.0,10.714285714285714,2.87020822207991
2024-03-19,STORE_02,PROD_004,6,Pan de Bono,Alimentos,1000,2800,20,Bogotá,43,43,1,12,3,1,19,0,7.0,6.0,14.0,10.428571428571429,3.1547394428670064
2024-03-20,STORE_02,PROD_004,8,Pan de Bono,Alimentos,1000,2800,20,Bogotá,43,43,2,12,3,1,20,0,6.0,13.0,8.0,10.428571428571429,3.1547394428670064
2024-03-21,STORE_02,PROD_004,11,Pan de Bono,Alimentos,1000,2800,20,Bogotá,43,43,3,12,3,1,21,0,8.0,9.0,15.0,9.714285714285714,3.0394235042348257
2024-03-22,STORE_02,PROD_004,12,Pan de Bono,Alimentos,1000,2800,20,Bogotá,43,43,4,12,3,1,22,0,11.0,11.0,8.0,10.0,3.0550504633038726
2024-03-23,STORE_02,PROD_004,18,Pan de Bono,Alimentos,1000,2800,20,Bogotá,43,43,5,12,3,1,23,1,12.0,14.0,11.0,10.142857142857142,3.132015933791475
2024-03-24,STORE_02,PROD_004,15,Pan de Bono,Alimentos,1000,2800,20,Bogotá,43,43,6,12,3,1,24,1,18.0,13.0,11.0,10.714285714285714,4.151878519188045
2024-03-25,STORE_02,PROD_004,9,Pan de Bono,Alimentos,1000,2800,20,Bogotá,43,43,0,13,3,1,25,0,15.0,7.0,9.0,11.0,4.396968652757626
2024-03-26,STORE_02,PROD_004,11,Pan de Bono,Alimentos,1000,2800,20,Bogotá,43,43,1,13,3,1,26,0,9.0,6.0,6.0,11.285714285714286,4.151878519188046
2024-03-27,STORE_02,PROD_004,9,Pan de Bono,Alimentos,1000,2800,20,Bogotá,43,43,2,13,3,1,27,0,11.0,8.0,13.0,12.0,3.4641016151377384
2024-03-28,STORE_02,PROD_004,11,Pan de Bono,Alimentos,1000,2800,20,Bogotá,43,43,3,13,3,1,28,0,9.0,11.0,9.0,12.142857142857142,3.2877840272018624
2024-03-29,STORE_02,PROD_004,7,Pan de Bono,Alimentos,1000,2800,20,Bogotá,43,43,4,13,3,1,29,0,11.0,12.0,11.0,12.142857142857142,3.2877840272018624
2024-03-30,STORE_02,PROD_004,13,Pan de Bono,Alimentos,1000,2800,20,Bogotá,43,43,5,13,3,1,30,1,7.0,18.0,14.0,11.428571428571429,3.8234863173610947
2024-03-31,STORE_02,PROD_004,15,Pan de Bono,Alimentos,1000,2800,20,Bogotá,43,43,6,13,3,1,31,1,13.0,15.0,13.0,10.714285714285714,2.6903708365381753
2024-01-15,STORE_02,PROD_005,18,Buñuelo,Alimentos,800,2500,20,Bogotá,43,27,0,3,1,1,15,0,29.0,18.0,11.0,21.571428571428573,5.563486402641858
2024-01-16,STORE_02,PROD_005,20,Buñuelo,Alimentos,800,2500,20,Bogotá,43,27,1,3,1,1,16,0,18.0,15.0,18.0,21.571428571428573,5.563486402641858
2024-01-17,STORE_02,PROD_005,21,Buñuelo,Alimentos,800,2500,20,Bogotá,43,27,2,3,1,1,17,0,20.0,16.0,19.0,22.285714285714285,4.855041562276111
2024-01-18,STORE_02,PROD_005,14,Buñuelo,Alimentos,800,2500,20,Bogotá,43,27,3,3,1,1,18,0,21.0,22.0,22.0,23.0,4.082482904638617
2024-01-19,STORE_02,PROD_005,26,Buñuelo,Alimentos,800,2500,20,Bogotá,43,27,4,3,1,1,19,0,14.0,23.0,17.0,21.857142857142858,5.3363086938623
2024-01-20,STORE_02,PROD_005,24,Buñuelo,Alimentos,800,2500,20,Bogotá,43,27,5,3,1,1,20,1,26.0,28.0,24.0,22.285714285714285,5.559205150447481
2024-01-21,STORE_02,PROD_005,32,Buñuelo,Alimentos,800,2500,20,Bogotá,43,27,6,3,1,1,21,1,24.0,29.0,25.0,21.714285714285715,5.05682000583652
2024-01-22,STORE_02,PROD_005,16,Buñuelo,Alimentos,800,2500,20,Bogotá,43,27,0,4,1,1,22,0,32.0,18.0,18.0,22.142857142857142,5.843188953205008
2024-01-23,STORE_02,PROD_005,25,Buñuelo,Alimentos,800,2500,20,Bogotá,43,27,1,4,1,1,23,0,16.0,20.0,15.0,21.857142857142858,6.121780008803842
2024-01-24,STORE_02,PROD_005,17,Buñuelo,Alimentos,800,2500,20,Bogotá,43,27,2,4,1,1,24,0,25.0,21.0,16.0,22.571428571428573,6.160550377391686
2024-01-25,STORE_02,PROD_005,11,Buñuelo,Alimentos,800,2500,20,Bogotá,43,27,3,4,1,1,25,0,17.0,14.0,22.0,22.0,6.506407098647704
2024-01-26,STORE_02,PROD_005,24,Buñuelo,Alimentos,800,2500,20,Bogotá,43,27,4,4,1,1,26,0,11.0,26.0,23.0,21.571428571428573,7.184639700016105
2024-01-27,STORE_02,PROD_005,18,Buñuelo,Alimentos,800,2500,20,Bogotá,43,27,5,4,1,1,27,1,24.0,24.0,28.0,21.285714285714285,7.016986193380683
2024-01-28,STORE_02,PROD_005,23,Buñuelo,Alimentos,800,2500,20,Bogotá,43,27,6,4,1,1,28,1,18.0,32.0,29.0,20.428571428571427,6.9965978126787345
2024-01-29,STORE_02,PROD_005,19,Buñuelo,Alimentos,800,2500,20,Bogotá,43,27,0,5,1,1,29,0,23.0,16.0,18.0,19.142857142857142,5.080307452263468
2024-01-30,STORE_02,PROD_005,20,Buñuelo,Alimentos,800,2500,20,Bogotá,43,27,1,5,1,1,30,0,19.0,25.0,20.0,19.571428571428573,4.8941169737125065
2024-01-31,STORE_02,PROD_005,18,Buñuelo,Alimentos,800,2500,20,Bogotá,43,27,2,5,1,1,31,0,20.0,17.0,21.0,18.857142857142858,4.29839394148447
2024-02-01,STORE_02,PROD_005,9,Buñuelo,Alimentos,800,2500,20,Bogotá,43,27,3,5,2,1,1,0,18.0,11.0,14.0,19.0,4.242640687119276
2024-02-02,STORE_02,PROD_005,19,Buñuelo,Alimentos,800,2500,20,Bogotá,43,27,4,5,2,1,2,0,9.0,24.0,26.0,18.714285714285715,4.8892496259407565
2024-02-03,STORE_02,PROD_005,19,Buñuelo,Alimentos,800,2500,20,Bogotá,43,27,5,5,2,1,3,1,19.0,18.0,24.0,18.0,4.320493798938564
2024-02-04,STORE_02,PROD_005,18,Buñuelo,Alimentos,800,2500,20,Bogotá,43,27,6,5,2,1,4,1,19.0,23.0,32.0,18.142857142857142,4.336994790119505
2024-02-05,STORE_02,PROD_005,21,Buñuelo,Alimentos,800,2500,20,Bogotá,43,27,0,6,2,1,5,0,18.0,19.0,16.0,17.428571428571427,3.779644730092262
2024-02-06,STORE_02,PROD_005,21,Buñuelo,Alimentos,800,2500,20,Bogotá,43,27,1,6,2,1,6,0,21.0,20.0,25.0,17.714285714285715,3.988077469754296
2024-02-07,STORE_02,PROD_005,20,Buñuelo,Alimentos,800,2500,20,Bogotá,43,27,2,6,2,1,7,0,21.0,18.0,17.0,17.857142857142858,4.09994192757943
2024-02-08,STORE_02,PROD_005,17,Buñuelo,Alimentos,800,2500,20,Bogotá,43,27,3,6,2,1,8,0,20.0,9.0,11.0,18.142857142857142,4.180453381654961
2024-02-09,STORE_02,PROD_005,22,Buñuelo,Alimentos,800,2500,20,Bogotá,43,27,4,6,2,1,9,0,17.0,19.0,24.0,19.285714285714285,1.4960264830861618
2024-02-10,STORE_02,PROD_005,21,Buñuelo,Alimentos,800,2500,20,Bogotá,43,27,5,6,2,1,10,1,22.0,19.0,18.0,19.714285714285715,1.7994708216848498
2024-02-11,STORE_02,PROD_005,20,Buñuelo,Alimentos,800,2500,20,Bogotá,43,27,6,6,2,1,11,1,21.0,18.0,23.0,20.0,1.8257418583505287
2024-02-12,STORE_02,PROD_005,20,Buñuelo,Alimentos,800,2500,20,Bogotá,43,27,0,7,2,1,12,0,20.0,21.0,19.0,20.285714285714285,1.6035674514745173
2024-02-13,STORE_02,PROD_005,33,Buñuelo,Alimentos,800,2500,20,Bogotá,43,27,1,7,2,1,13,0,20.0,21.0,20.0,20.142857142857142,1.573591584938857
2024-02-14,STORE_02,PROD_005,20,Buñuelo,Alimentos,800,2500,20,Bogotá,43,27,2,7,2,1,14,0,33.0,20.0,18.0,21.857142857142858,5.145501965424789
2024-02-15,STORE_02,PROD_005,15,Buñuelo,Alimentos,800,2500,20,Bogotá,43,27,3,7,2,1,15,0,20.0,17.0,9.0,21.857142857142858,5.145501965424789
2024-02-16,STORE_02,PROD_005,23,Buñuelo,Alimentos,800,2500,20,Bogotá,43,27,4,7,2,1,16,0,15.0,22.0,19.0,21.571428571428573,5.50324579550234
2024-02-17,STORE_02,PROD_005,25,Buñuelo,Alimentos,800,2500,20,Bogotá,43,27,5,7,2,1,17,1,23.0,21.0,19.0,21.714285714285715,5.52914356581817
2024-02-18,STORE_02,PROD_005,21,Buñuelo,Alimentos,800,2500,20,Bogotá,43,27,6,7,2,1,18,1,25.0,20.0,18.0,22.285714285714285,5.648430038936642
2024-02-19,STORE_02,PROD_005,21,Buñuelo,Alimentos,800,2500,20,Bogotá,43,27,0,8,2,1,19,0,21.0,20.0,21.0,22.428571428571427,5.593363414414816
2024-02-20,STORE_02,PROD_005,13,Buñuelo,Alimentos,800,2500,20,Bogotá,43,27,1,8,2,1,20,0,21.0,33.0,21.0,22.571428571428573,5.533448076836676
2024-02-21,STORE_02,PROD_005,23,Buñuelo,Alimentos,800,2500,20,Bogotá,43,27,2,8,2,1,21,0,13.0,20.0,20.0,19.714285714285715,4.270608298368648
2024-02-22,STORE_02,PROD_005,23,Buñuelo,Alimentos,800,2500,20,Bogotá,43,27,3,8,2,1,22,0,23.0,15.0,17.0,20.142857142857142,4.450789122113485
2024-02-23,STORE_02,PROD_005,16,Buñuelo,Alimentos,800,2500,20,Bogotá,43,27,4,8,2,1,23,0,23.0,23.0,22.0,21.285714285714285,3.9036002917941213
2024-02-24,STORE_02,PROD_005,23,Buñuelo,Alimentos,800,2500,20,Bogotá,43,27,5,8,2,1,24,1,16.0,25.0,21.0,20.285714285714285,4.270608298368648
2024-02-25,STORE_02,PROD_005,15,Buñuelo,Alimentos,800,2500,20,Bogotá,43,27,6,8,2,1,25,1,23.0,21.0,20.0,20.0,3.958114029012629
2024-02-26,STORE_02,PROD_005,13,Buñuelo,Alimentos,800,2500,20,Bogotá,43,27,0,9,2,1,26,0,15.0,21.0,20.0,19.142857142857142,4.336994790119506
2024-02-27,STORE_02,PROD_005,9,Buñuelo,Alimentos,800,2500,20,Bogotá,43,27,1,9,2,1,27,0,13.0,13.0,33.0,18.0,4.795831523312713
2024-02-28,STORE_02,PROD_005,13,Buñuelo,Alimentos,800,2500,20,Bogotá,43,27,2,9,2,1,28,0,9.0,23.0,20.0,17.428571428571427,5.652643713553941
2024-02-29,STORE_02,PROD_005,15,Buñuelo,Alimentos,800,2500,20,Bogotá,43,27,3,9,2,1,29,0,13.0,23.0,15.0,16.0,5.259911279353162
2024-03-01,STORE_02,PROD_005,21,Buñuelo,Alimentos,800,2500,20,Bogotá,43,27,4,9,3,1,1,0,15.0,16.0,23.0,14.857142857142858,4.259443290250159
2024-03-02,STORE_02,PROD_005,25,Buñuelo,Alimentos,800,2500,20,Bogotá,43,27,5,9,3,1,2,1,21.0,23.0,25.0,15.571428571428571,4.8599431703516425
2024-03-03,STORE_02,PROD_005,20,Buñuelo,Alimentos,800,2500,20,Bogotá,43,27,6,9,3,1,3,1,25.0,15.0,21.0,15.857142857142858,5.398412465054619
2024-03-04,STORE_02,PROD_005,10,Buñuelo,Alimentos,800,2500,20,Bogotá,43,27,0,10,3,1,4,0,20.0,13.0,21.0,16.571428571428573,5.593363414414822
2024-03-05,STORE_02,PROD_005,17,Buñuelo,Alimentos,800,2500,20,Bogotá,43,27,1,10,3,1,5,0,10.0,9.0,13.0,16.142857142857142,6.011892975000228
2024-03-06,STORE_02,PROD_005,15,Buñuelo,Alimentos,800,2500,20,Bogotá,43,27,2,10,3,1,6,0,17.0,13.0,23.0,17.285714285714285,5.122313465427041
2024-03-07,STORE_02,PROD_005,16,Buñuelo,Alimentos,800,2500,20,Bogotá,43,27,3,10,3,1,7,0,15.0,15.0,23.0,17.571428571428573,4.894116973712511
2024-03-08,STORE_02,PROD_005,22,Buñuelo,Alimentos,800,2500,20,Bogotá,43,27,4,10,3,1,8,0,16.0,21.0,16.0,17.714285714285715,4.820590756130952
2024-03-09,STORE_02,PROD_005,17,Buñuelo,Alimentos,800,2500,20,Bogotá,43,27,5,10,3,1,9,1,22.0,25.0,23.0,17.857142857142858,4.947341758580098
2024-03-10,STORE_02,PROD_005,17,Buñuelo,Alimentos,800,2500,20,Bogotá,43,27,6,10,3,1,10,1,17.0,20.0,15.0,16.714285714285715,3.817254061682103
2024-03-11,STORE_02,PROD_005,13,Buñuelo,Alimentos,800,2500,20,Bogotá,43,27,0,11,3,1,11,0,17.0,10.0,13.0,16.285714285714285,3.5456210417116654
2024-03-12,STORE_02,PROD_005,20,Buñuelo,Alimentos,800,2500,20,Bogotá,43,27,1,11,3,1,12,0,13.0,17.0,9.0,16.714285714285715,2.751622897751164
2024-03-13,STORE_02,PROD_005,11,Buñuelo,Alimentos,800,2500,20,Bogotá,43,27,2,11,3,1,13,0,20.0,15.0,13.0,17.142857142857142,3.023715784073808
2024-03-14,STORE_02,PROD_005,11,Buñuelo,Alimentos,800,2500,20,Bogotá,43,27,3,11,3,1,14,0,11.0,16.0,15.0,16.571428571428573,3.779644730092264
2024-03-15,STORE_02,PROD_005,25,Buñuelo,Alimentos,800,2500,20,Bogotá,43,27,4,11,3,1,15,0,11.0,22.0,21.0,15.857142857142858,4.336994790119507
