id_tienda,id_producto,categoria,costo_unitario,precio_venta,costo_almacenamiento_semanal,ciudad,tamaño_m2,stock_actual,day_of_week,week,month,quarter,day,is_weekend,lag_1,lag_7,lag_14,rolling_mean_7,rolling_std_7,demanda_real,demanda_pred
STORE_03,PROD_007,Alimentos,1500,3500,30,Bogotá,42,4,6,13,3,1,31,1,38.0,34.0,45.0,26.0,10.376254944182234,32,30.75981466137371
STORE_03,PROD_008,Bebidas,2000,5000,50,Bogotá,42,4,0,13,3,1,25,0,27.0,14.0,14.0,20.571428571428573,5.912053869204892,11,16.69705439908347
STORE_03,PROD_008,Bebidas,2000,5000,50,Bogotá,42,4,1,13,3,1,26,0,11.0,12.0,19.0,20.142857142857142,6.542898731412815,16,17.200875744982415
STORE_03,PROD_008,Bebidas,2000,5000,50,Bogotá,42,4,2,13,3,1,27,0,16.0,23.0,15.0,20.714285714285715,5.851332774513412,14,17.2135275113223
STORE_03,PROD_008,Bebidas,2000,5000,50,Bogotá,42,4,3,13,3,1,28,0,14.0,19.0,13.0,19.428571428571427,6.241184258807025,22,15.846498137873663
STORE_03,PROD_008,Bebidas,2000,5000,50,Bogotá,42,4,4,13,3,1,29,0,22.0,22.0,32.0,19.857142857142858,6.309478885734022,10,23.24023280671714
STORE_03,PROD_008,Bebidas,2000,5000,50,Bogotá,42,4,5,13,3,1,30,1,10.0,27.0,31.0,18.142857142857142,7.197883286739479,36,23.30023073245346
STORE_03,PROD_008,Bebidas,2000,5000,50,Bogotá,42,4,6,13,3,1,31,1,36.0,27.0,16.0,19.428571428571427,9.484322904265785,18,22.224865227786452
STORE_04,PROD_001,Bebidas,800,2500,10,Cali,40,29,0,13,3,1,25,0,17.0,9.0,6.0,11.0,6.244997998398417,14,8.143338551977148
STORE_04,PROD_001,Bebidas,800,2500,10,Cali,40,29,1,13,3,1,26,0,14.0,9.0,11.0,11.714285714285714,6.264031867583003,2,9.428702401514462
STORE_04,PROD_001,Bebidas,800,2500,10,Cali,40,29,2,13,3,1,27,0,2.0,3.0,6.0,10.714285714285714,7.250615737399745,3,7.668333284762055
STORE_04,PROD_001,Bebidas,800,2500,10,Cali,40,29,3,13,3,1,28,0,3.0,5.0,13.0,10.714285714285714,7.250615737399745,11,8.79559583198884
STORE_04,PROD_001,Bebidas,800,2500,10,Cali,40,29,4,13,3,1,29,0,11.0,14.0,14.0,11.571428571428571,6.803360514166104,15,13.712199370333353
STORE_04,PROD_001,Bebidas,800,2500,10,Cali,40,29,5,13,3,1,30,1,15.0,20.0,15.0,11.714285714285714,6.872997543873809,14,14.59824933644184
STORE_04,PROD_001,Bebidas,800,2500,10,Cali,40,29,6,13,3,1,31,1,14.0,17.0,8.0,10.857142857142858,5.984105932344787,12,13.164409215547256
STORE_04,PROD_002,Bebidas,1200,3500,15,Cali,40,9,0,13,3,1,25,0,12.0,10.0,16.0,13.571428571428571,3.866830866792721,4,11.137246281859998
STORE_04,PROD_002,Bebidas,1200,3500,15,Cali,40,9,1,13,3,1,26,0,4.0,17.0,6.0,12.714285714285714,5.219012860502964,11,9.994931136463437
STORE_04,PROD_002,Bebidas,1200,3500,15,Cali,40,9,2,13,3,1,27,0,11.0,14.0,6.0,11.857142857142858,4.879500364742687,7,9.677540288726457
STORE_04,PROD_002,Bebidas,1200,3500,15,Cali,40,9,3,13,3,1,28,0,7.0,8.0,9.0,10.857142857142858,5.080307452263508,14,9.837105740549259
STORE_04,PROD_002,Bebidas,1200,3500,15,Cali,40,9,4,13,3,1,29,0,14.0,15.0,16.0,11.714285714285714,5.023753102820187,4,13.980911275769149
STORE_04,PROD_002,Bebidas,1200,3500,15,Cali,40,9,5,13,3,1,30,1,4.0,19.0,16.0,10.142857142857142,5.520524474738871,16,13.532121126285121
STORE_04,PROD_002,Bebidas,1200,3500,15,Cali,40,9,6,13,3,1,31,1,16.0,12.0,15.0,9.714285714285714,4.785891965429472,20,13.14203524722625
STORE_04,PROD_003,Bebidas,1500,4500,15,Cali,40,15,0,13,3,1,25,0,22.0,9.0,18.0,13.857142857142858,6.202917900165248,6,11.532034173703096
STORE_04,PROD_003,Bebidas,1500,4500,15,Cali,40,15,1,13,3,1,26,0,6.0,8.0,3.0,13.428571428571429,6.679749068568942,8,10.125071005023186
STORE_04,PROD_003,Bebidas,1500,4500,15,Cali,40,15,2,13,3,1,27,0,8.0,9.0,14.0,13.428571428571429,6.679749068568942,9,10.609584932918297
STORE_04,PROD_003,Bebidas,1500,4500,15,Cali,40,15,3,13,3,1,28,0,9.0,10.0,12.0,13.428571428571429,6.679749068568942,14,10.490599056168517
STORE_04,PROD_003,Bebidas,1500,4500,15,Cali,40,15,4,13,3,1,29,0,14.0,21.0,12.0,14.0,6.506407098647709,13,16.26661257845297
STORE_04,PROD_003,Bebidas,1500,4500,15,Cali,40,15,5,13,3,1,30,1,13.0,18.0,14.0,12.857142857142858,5.727959829601102,2,15.86216291831334
STORE_04,PROD_003,Bebidas,1500,4500,15,Cali,40,15,6,13,3,1,31,1,2.0,22.0,19.0,10.571428571428571,6.477065767180481,6,16.31398999300357
STORE_04,PROD_004,Alimentos,1000,2800,20,Cali,40,6,0,13,3,1,25,0,0.0,4.0,5.0,7.0,4.725815626252684,2,6.91786253990933
STORE_04,PROD_004,Alimentos,1000,2800,20,Cali,40,6,1,13,3,1,26,0,2.0,8.0,6.0,6.714285714285714,4.990467102863485,4,7.189571278025008
STORE_04,PROD_004,Alimentos,1000,2800,20,Cali,40,6,2,13,3,1,27,0,4.0,4.0,4.0,6.142857142857143,5.047394424472027,7,6.935074724285514
STORE_04,PROD_004,Alimentos,1000,2800,20,Cali,40,6,3,13,3,1,28,0,7.0,14.0,7.0,6.571428571428571,4.961758520831944,3,7.256986117973495
STORE_04,PROD_004,Alimentos,1000,2800,20,Cali,40,6,4,13,3,1,29,0,3.0,8.0,20.0,5.0,3.8297084310254776,17,9.346366500012394
STORE_04,PROD_004,Alimentos,1000,2800,20,Cali,40,6,5,13,3,1,30,1,17.0,11.0,8.0,6.285714285714286,5.936168397046704,5,9.2180571602517
STORE_04,PROD_004,Alimentos,1000,2800,20,Cali,40,6,6,13,3,1,31,1,5.0,0.0,7.0,5.428571428571429,5.563486402641949,7,7.898072750706585
STORE_04,PROD_005,Alimentos,800,2500,20,Cali,40,5,0,13,3,1,25,0,25.0,14.0,5.0,20.571428571428573,10.829852920779366,15,15.693572347904274
STORE_04,PROD_005,Alimentos,800,2500,20,Cali,40,5,1,13,3,1,26,0,15.0,32.0,11.0,20.714285714285715,10.734900802433822,25,17.15731133134935
STORE_04,PROD_005,Alimentos,800,2500,20,Cali,40,5,2,13,3,1,27,0,25.0,16.0,22.0,19.714285714285715,9.793097666456774,30,16.274955957459017
STORE_04,PROD_005,Alimentos,800,2500,20,Cali,40,5,3,13,3,1,28,0,30.0,3.0,14.0,21.714285714285715,10.323343865794044,16,17.426776925352495
STORE_04,PROD_005,Alimentos,800,2500,20,Cali,40,5,4,13,3,1,29,0,16.0,34.0,27.0,23.571428571428573,7.044078904941819,16,26.497031305418773
STORE_04,PROD_005,Alimentos,800,2500,20,Cali,40,5,5,13,3,1,30,1,16.0,20.0,21.0,21.0,5.773502691896176,24,23.813287304976846
STORE_04,PROD_005,Alimentos,800,2500,20,Cali,40,5,6,13,3,1,31,1,24.0,25.0,6.0,21.571428571428573,5.855400437691111,21,21.690692025683557
STORE_04,PROD_006,Alimentos,1200,3500,25,Cali,40,30,0,13,3,1,25,0,41.0,29.0,21.0,26.571428571428573,7.435436388384506,21,20.760486157086227
STORE_04,PROD_006,Alimentos,1200,3500,25,Cali,40,30,1,13,3,1,26,0,21.0,17.0,29.0,25.428571428571427,7.612646120264576,17,21.01230481394166
STORE_04,PROD_006,Alimentos,1200,3500,25,Cali,40,30,2,13,3,1,27,0,17.0,25.0,19.0,25.428571428571427,7.612646120264576,23,20.469333996267988
STORE_04,PROD_006,Alimentos,1200,3500,25,Cali,40,30,3,13,3,1,28,0,23.0,27.0,20.0,25.142857142857142,7.668736780560551,28,21.791931863487605
STORE_04,PROD_006,Alimentos,1200,3500,25,Cali,40,30,4,13,3,1,29,0,28.0,25.0,24.0,25.285714285714285,7.718252948137094,33,26.213913087570127
STORE_04,PROD_006,Alimentos,1200,3500,25,Cali,40,30,5,13,3,1,30,1,33.0,22.0,30.0,26.428571428571427,8.243323416703916,29,28.054790920780494
STORE_04,PROD_006,Alimentos,1200,3500,25,Cali,40,30,6,13,3,1,31,1,29.0,41.0,29.0,27.428571428571427,8.038597366397052,36,31.513532730169597
STORE_04,PROD_007,Alimentos,1500,3500,30,Cali,40,31,0,13,3,1,25,0,16.0,9.0,9.0,13.857142857142858,6.491753010001041,10,12.303376115131968
STORE_04,PROD_007,Alimentos,1500,3500,30,Cali,40,31,1,13,3,1,26,0,10.0,9.0,7.0,14.0,6.377042156569694,9,12.047761206514675
STORE_04,PROD_007,Alimentos,1500,3500,30,Cali,40,31,2,13,3,1,27,0,9.0,7.0,12.0,14.0,6.377042156569694,9,12.11562038044278
STORE_04,PROD_007,Alimentos,1500,3500,30,Cali,40,31,3,13,3,1,28,0,9.0,12.0,17.0,14.285714285714286,6.047431568147664,9,13.041956489352822
STORE_04,PROD_007,Alimentos,1500,3500,30,Cali,40,31,4,13,3,1,29,0,9.0,19.0,10.0,13.857142857142858,6.335839103296229,16,16.828337697517426
STORE_04,PROD_007,Alimentos,1500,3500,30,Cali,40,31,5,13,3,1,30,1,16.0,25.0,13.0,13.428571428571429,6.023762469230904,11,18.250206145217923
STORE_04,PROD_007,Alimentos,1500,3500,30,Cali,40,31,6,13,3,1,31,1,11.0,16.0,25.0,11.428571428571429,3.207134902949233,14,16.588071472131688
STORE_04,PROD_008,Bebidas,2000,5000,50,Cali,40,36,0,13,3,1,25,0,30.0,36.0,18.0,28.571428571428573,6.972736021035455,26,21.828851771415057
STORE_04,PROD_008,Bebidas,2000,5000,50,Cali,40,36,1,13,3,1,26,0,26.0,18.0,27.0,27.142857142857142,6.175990377490487,12,21.18910091462492
STORE_04,PROD_008,Bebidas,2000,5000,50,Cali,40,36,2,13,3,1,27,0,12.0,27.0,19.0,26.285714285714285,7.846746368490996,19,19.899949802994275
STORE_04,PROD_008,Bebidas,2000,5000,50,Cali,40,36,3,13,3,1,28,0,19.0,23.0,16.0,25.142857142857142,8.295150620062426,21,20.616035561918032
STORE_04,PROD_008,Bebidas,2000,5000,50,Cali,40,36,4,13,3,1,29,0,21.0,38.0,39.0,24.857142857142858,8.414839499926432,29,29.782812925442006
STORE_04,PROD_008,Bebidas,2000,5000,50,Cali,40,36,5,13,3,1,30,1,29.0,28.0,20.0,23.571428571428573,6.553806600166001,38,25.69577216706693
STORE_04,PROD_008,Bebidas,2000,5000,50,Cali,40,36,6,13,3,1,31,1,38.0,30.0,29.0,25.0,8.485281374238467,31,29.745485162332226
STORE_05,PROD_001,Bebidas,800,2500,10,Bogotá,34,38,0,13,3,1,25,0,16.0,2.0,11.0,8.857142857142858,6.693991620066806,7,7.589276341032089
STORE_05,PROD_001,Bebidas,800,2500,10,Bogotá,34,38,1,13,3,1,26,0,7.0,5.0,5.0,9.571428571428571,6.078847008469753,5,6.5765015946368095
STORE_05,PROD_001,Bebidas,800,2500,10,Bogotá,34,38,2,13,3,1,27,0,5.0,2.0,6.0,9.571428571428571,6.078847008469753,6,6.544495793449126
STORE_05,PROD_001,Bebidas,800,2500,10,Bogotá,34,38,3,13,3,1,28,0,6.0,6.0,2.0,10.142857142857142,5.398412465054681,5,6.346588928840225
STORE_05,PROD_001,Bebidas,800,2500,10,Bogotá,34,38,4,13,3,1,29,0,5.0,18.0,21.0,10.0,5.537749241945441,12,14.124379349884666
STORE_05,PROD_001,Bebidas,800,2500,10,Bogotá,34,38,5,13,3,1,30,1,12.0,13.0,20.0,9.142857142857142,4.450789122113582,7,13.200608703793543
STORE_05,PROD_001,Bebidas,800,2500,10,Bogotá,34,38,6,13,3,1,31,1,7.0,16.0,10.0,8.285714285714286,4.151878519188171,14,11.110383559737281
STORE_05,PROD_002,Bebidas,1200,3500,15,Bogotá,34,10,0,13,3,1,25,0,8.0,7.0,4.0,7.428571428571429,2.7602622373696155,7,7.35179548943958
STORE_05,PROD_002,Bebidas,1200,3500,15,Bogotá,34,10,1,13,3,1,26,0,7.0,7.0,14.0,7.428571428571429,2.7602622373696155,7,8.008748758542623
STORE_05,PROD_002,Bebidas,1200,3500,15,Bogotá,34,10,2,13,3,1,27,0,7.0,3.0,13.0,7.428571428571429,2.7602622373696155,10,7.801256654641073
STORE_05,PROD_002,Bebidas,1200,3500,15,Bogotá,34,10,3,13,3,1,28,0,10.0,6.0,9.0,8.428571428571429,2.0701966780272856,7,8.499390611333311
STORE_05,PROD_002,Bebidas,1200,3500,15,Bogotá,34,10,4,13,3,1,29,0,7.0,9.0,6.0,8.571428571428571,1.90237946242292,12,10.167161219062727
STORE_05,PROD_002,Bebidas,1200,3500,15,Bogotá,34,10,5,13,3,1,30,1,12.0,12.0,15.0,9.0,2.309401076758681,8,12.0023008225629
STORE_05,PROD_002,Bebidas,1200,3500,15,Bogotá,34,10,6,13,3,1,31,1,8.0,8.0,5.0,8.428571428571429,1.9023794624229264,7,10.050037190577987
STORE_05,PROD_003,Bebidas,1500,4500,15,Bogotá,34,33,0,13,3,1,25,0,21.0,15.0,19.0,17.714285714285715,3.6839419880649418,13,13.818020416406466
STORE_05,PROD_003,Bebidas,1500,4500,15,Bogotá,34,33,1,13,3,1,26,0,13.0,20.0,7.0,17.428571428571427,3.99404318358982,18,12.795457930640334
STORE_05,PROD_003,Bebidas,1500,4500,15,Bogotá,34,33,2,13,3,1,27,0,18.0,11.0,24.0,17.142857142857142,3.8483144114694174,16,14.372555168091578
STORE_05,PROD_003,Bebidas,1500,4500,15,Bogotá,34,33,3,13,3,1,28,0,16.0,17.0,17.0,17.857142857142858,2.853569193633899,11,13.99863002463095
STORE_05,PROD_003,Bebidas,1500,4500,15,Bogotá,34,33,4,13,3,1,29,0,11.0,19.0,22.0,17.0,3.872983346207344,15,20.220334943822394
STORE_05,PROD_003,Bebidas,1500,4500,15,Bogotá,34,33,5,13,3,1,30,1,15.0,21.0,21.0,16.428571428571427,3.823486317361049,20,20.219125928622553
STORE_05,PROD_003,Bebidas,1500,4500,15,Bogotá,34,33,6,13,3,1,31,1,20.0,21.0,30.0,16.285714285714285,3.638419332360524,19,21.51131107326456
STORE_05,PROD_004,Alimentos,1000,2800,20,Bogotá,34,8,0,13,3,1,25,0,10.0,8.0,5.0,5.285714285714286,3.0937725468156403,2,5.290328568592512
STORE_05,PROD_004,Alimentos,1000,2800,20,Bogotá,34,8,1,13,3,1,26,0,2.0,6.0,9.0,4.428571428571429,3.0472470011005006,7,5.068181208283761
STORE_05,PROD_004,Alimentos,1000,2800,20,Bogotá,34,8,2,13,3,1,27,0,7.0,2.0,3.0,4.571428571428571,3.1547394428672924,7,4.879068364128723
STORE_05,PROD_004,Alimentos,1000,2800,20,Bogotá,34,8,3,13,3,1,28,0,7.0,3.0,3.0,5.285714285714286,3.039423504235104,4,5.370119678554395
STORE_05,PROD_004,Alimentos,1000,2800,20,Bogotá,34,8,4,13,3,1,29,0,4.0,2.0,7.0,5.428571428571429,2.9358214555809004,4,7.278109809576962
STORE_05,PROD_004,Alimentos,1000,2800,20,Bogotá,34,8,5,13,3,1,30,1,4.0,6.0,4.0,5.714285714285714,2.6276913640615014,2,7.255480958989442
STORE_05,PROD_004,Alimentos,1000,2800,20,Bogotá,34,8,6,13,3,1,31,1,2.0,10.0,10.0,5.142857142857143,2.9680841985235853,6,8.185837394109
STORE_05,PROD_005,Alimentos,800,2500,20,Bogotá,34,1,0,13,3,1,25,0,20.0,13.0,10.0,16.428571428571427,6.604471789556482,15,13.09994655634473
STORE_05,PROD_005,Alimentos,800,2500,20,Bogotá,34,1,1,13,3,1,26,0,15.0,10.0,11.0,16.714285714285715,6.473388749701476,17,13.237368577720103
STORE_05,PROD_005,Alimentos,800,2500,20,Bogotá,34,1,2,13,3,1,27,0,17.0,22.0,20.0,17.714285714285715,5.765248931147276,10,16.05714773384383
STORE_05,PROD_005,Alimentos,800,2500,20,Bogotá,34,1,3,13,3,1,28,0,10.0,7.0,12.0,16.0,6.055300708194973,15,13.096730342391686
STORE_05,PROD_005,Alimentos,800,2500,20,Bogotá,34,1,4,13,3,1,29,0,15.0,25.0,25.0,17.142857142857142,4.670066788550618,24,22.522922547134378
STORE_05,PROD_005,Alimentos,800,2500,20,Bogotá,34,1,5,13,3,1,30,1,24.0,18.0,18.0,17.0,4.396968652757605,29,20.775868769630996
STORE_05,PROD_005,Alimentos,800,2500,20,Bogotá,34,1,6,13,3,1,31,1,29.0,20.0,19.0,18.571428571428573,6.3471028261494,27,22.011576797672703
STORE_05,PROD_006,Alimentos,1200,3500,25,Bogotá,34,23,0,13,3,1,25,0,26.0,16.0,16.0,22.0,4.2031734043060105,16,16.954832805802084
STORE_05,PROD_006,Alimentos,1200,3500,25,Bogotá,34,23,1,13,3,1,26,0,16.0,24.0,19.0,22.0,4.2031734043060105,23,18.710766718685456
STORE_05,PROD_006,Alimentos,1200,3500,25,Bogotá,34,23,2,13,3,1,27,0,23.0,16.0,18.0,21.857142857142858,4.140393356053973,19,17.144079466176308
STORE_05,PROD_006,Alimentos,1200,3500,25,Bogotá,34,23,3,13,3,1,28,0,19.0,23.0,23.0,22.285714285714285,3.545621041711483,17,20.4891626502707
STORE_05,PROD_006,Alimentos,1200,3500,25,Bogotá,34,23,4,13,3,1,29,0,17.0,24.0,28.0,21.428571428571427,4.035556254807152,25,24.768149137429027
STORE_05,PROD_006,Alimentos,1200,3500,25,Bogotá,34,23,5,13,3,1,30,1,25.0,25.0,31.0,21.571428571428573,4.157609203101356,20,24.988716780127252
STORE_05,PROD_006,Alimentos,1200,3500,25,Bogotá,34,23,6,13,3,1,31,1,20.0,26.0,19.0,20.857142857142858,3.891382420535935,23,23.84416157327785
STORE_05,PROD_007,Alimentos,1500,3500,30,Bogotá,34,4,0,13,3,1,25,0,21.0,13.0,15.0,15.571428571428571,6.5791879655253975,9,13.394388783850074
STORE_05,PROD_007,Alimentos,1500,3500,30,Bogotá,34,4,1,13,3,1,26,0,9.0,7.0,9.0,15.0,7.000000000000002,9,12.987753856895205
STORE_05,PROD_007,Alimentos,1500,3500,30,Bogotá,34,4,2,13,3,1,27,0,9.0,12.0,5.0,15.285714285714286,6.651172470932867,11,12.941216943639796
STORE_05,PROD_007,Alimentos,1500,3500,30,Bogotá,34,4,3,13,3,1,28,0,11.0,13.0,10.0,15.142857142857142,6.743603671345943,16,13.165196746950626
STORE_05,PROD_007,Alimentos,1500,3500,30,Bogotá,34,4,4,13,3,1,29,0,16.0,27.0,29.0,15.571428571428571,6.679749068568935,25,23.13227443370563
STORE_05,PROD_007,Alimentos,1500,3500,30,Bogotá,34,4,5,13,3,1,30,1,25.0,16.0,22.0,15.285714285714286,6.129553700835694,22,21.285144677268896
STORE_05,PROD_007,Alimentos,1500,3500,30,Bogotá,34,4,6,13,3,1,31,1,22.0,21.0,30.0,16.142857142857142,6.644009116704836,22,23.143257064479652
STORE_05,PROD_008,Bebidas,2000,5000,50,Bogotá,34,12,0,13,3,1,25,0,27.0,25.0,26.0,23.142857142857142,3.976119189551844,18,20.72746134537404
STORE_05,PROD_008,Bebidas,2000,5000,50,Bogotá,34,12,1,13,3,1,26,0,18.0,21.0,30.0,22.142857142857142,4.298393941484339,21,20.216402787428567
STORE_05,PROD_008,Bebidas,2000,5000,50,Bogotá,34,12,2,13,3,1,27,0,21.0,18.0,18.0,22.142857142857142,4.298393941484339,25,18.253589663144535
STORE_05,PROD_008,Bebidas,2000,5000,50,Bogotá,34,12,3,13,3,1,28,0,25.0,22.0,24.0,23.142857142857142,3.976119189551844,29,20.924106677209508
STORE_05,PROD_008,Bebidas,2000,5000,50,Bogotá,34,12,4,13,3,1,29,0,29.0,29.0,19.0,24.142857142857142,4.488079449258396,37,24.946548939122138
STORE_05,PROD_008,Bebidas,2000,5000,50,Bogotá,34,12,5,13,3,1,30,1,37.0,20.0,27.0,25.285714285714285,6.499084184567347,26,26.36144837547307
STORE_05,PROD_008,Bebidas,2000,5000,50,Bogotá,34,12,6,13,3,1,31,1,26.0,27.0,24.0,26.142857142857142,6.067085281213857,23,27.719291883695217
STORE_06,PROD_001,Bebidas,800,2500,10,Bogotá,34,3,0,13,3,1,25,0,12.0,7.0,8.0,8.857142857142858,4.059087394500386,7,7.085974420404969
STORE_06,PROD_001,Bebidas,800,2500,10,Bogotá,34,3,1,13,3,1,26,0,7.0,4.0,5.0,8.857142857142858,4.059087394500386,4,6.855965168037739
STORE_06,PROD_001,Bebidas,800,2500,10,Bogotá,34,3,2,13,3,1,27,0,4.0,5.0,5.0,8.857142857142858,4.059087394500386,7,6.770155957672043
STORE_06,PROD_001,Bebidas,800,2500,10,Bogotá,34,3,3,13,3,1,28,0,7.0,7.0,5.0,9.142857142857142,3.804758924845552,7,6.87424865674923
STORE_06,PROD_001,Bebidas,800,2500,10,Bogotá,34,3,4,13,3,1,29,0,7.0,13.0,8.0,9.142857142857142,3.804758924845552,4,10.889807534579486
STORE_06,PROD_001,Bebidas,800,2500,10,Bogotá,34,3,5,13,3,1,30,1,4.0,14.0,12.0,7.857142857142857,3.804758924845583,8,10.902264884344905
STORE_06,PROD_001,Bebidas,800,2500,10,Bogotá,34,3,6,13,3,1,31,1,8.0,12.0,11.0,7.0,2.708012801545652,11,9.77327220972451
STORE_06,PROD_002,Bebidas,1200,3500,15,Bogotá,34,9,0,13,3,1,25,0,15.0,3.0,7.0,9.857142857142858,5.610364558225405,9,8.791127299477347
STORE_06,PROD_002,Bebidas,1200,3500,15,Bogotá,34,9,1,13,3,1,26,0,9.0,11.0,7.0,10.714285714285714,4.785891965429539,9,9.05219068961203
STORE_06,PROD_002,Bebidas,1200,3500,15,Bogotá,34,9,2,13,3,1,27,0,9.0,3.0,12.0,10.428571428571429,4.825527358301417,5,9.006064657697033
STORE_06,PROD_002,Bebidas,1200,3500,15,Bogotá,34,9,3,13,3,1,28,0,5.0,10.0,13.0,10.714285714285714,4.347960660443355,10,9.399120064179682
STORE_06,PROD_002,Bebidas,1200,3500,15,Bogotá,34,9,4,13,3,1,29,0,10.0,9.0,18.0,10.714285714285714,4.347960660443355,15,13.308265554465502
STORE_06,PROD_002,Bebidas,1200,3500,15,Bogotá,34,9,5,13,3,1,30,1,15.0,18.0,14.0,11.571428571428571,4.540820148282529,14,14.25041140467453
STORE_06,PROD_002,Bebidas,1200,3500,15,Bogotá,34,9,6,13,3,1,31,1,14.0,15.0,24.0,11.0,3.785938897200322,21,15.83696130196515
STORE_06,PROD_003,Bebidas,1500,4500,15,Bogotá,34,43,0,13,3,1,25,0,6.0,4.0,12.0,8.857142857142858,5.0142653642242125,4,8.22496290892245
STORE_06,PROD_003,Bebidas,1500,4500,15,Bogotá,34,43,1,13,3,1,26,0,4.0,9.0,7.0,8.857142857142858,5.0142653642242125,10,8.018107244369297
STORE_06,PROD_003,Bebidas,1500,4500,15,Bogotá,34,43,2,13,3,1,27,0,10.0,5.0,8.0,9.0,5.033222956847307,1,8.123670971138452
STORE_06,PROD_003,Bebidas,1500,4500,15,Bogotá,34,43,3,13,3,1,28,0,1.0,9.0,10.0,8.428571428571429,5.740416444159994,6,8.203902635295169
STORE_06,PROD_003,Bebidas,1500,4500,15,Bogotá,34,43,4,13,3,1,29,0,6.0,19.0,11.0,8.0,5.802298395176541,15,12.274953448253914
STORE_06,PROD_003,Bebidas,1500,4500,15,Bogotá,34,43,5,13,3,1,30,1,15.0,10.0,12.0,7.428571428571429,4.613644360558797,14,11.277632745132822
STORE_06,PROD_003,Bebidas,1500,4500,15,Bogotá,34,43,6,13,3,1,31,1,14.0,6.0,12.0,8.0,5.196152422706786,11,11.019609433697747
STORE_06,PROD_004,Alimentos,1000,2800,20,Bogotá,34,18,0,13,3,1,25,0,12.0,4.0,6.0,8.0,3.8297084310255607,3,6.5930948820707345
STORE_06,PROD_004,Alimentos,1000,2800,20,Bogotá,34,18,1,13,3,1,26,0,3.0,6.0,2.0,7.857142857142857,4.017817460121697,4,6.454400048040473
STORE_06,PROD_004,Alimentos,1000,2800,20,Bogotá,34,18,2,13,3,1,27,0,4.0,5.0,8.0,7.571428571428571,4.237025012008146,4,6.46130896495574
STORE_06,PROD_004,Alimentos,1000,2800,20,Bogotá,34,18,3,13,3,1,28,0,4.0,5.0,10.0,7.428571428571429,4.353433237386632,8,6.325315819477503
STORE_06,PROD_004,Alimentos,1000,2800,20,Bogotá,34,18,4,13,3,1,29,0,8.0,11.0,5.0,7.857142857142857,4.2201331506867685,9,9.089868543520119
STORE_06,PROD_004,Alimentos,1000,2800,20,Bogotá,34,18,5,13,3,1,30,1,9.0,13.0,10.0,7.571428571428571,4.035556254807503,3,10.166398085518672
STORE_06,PROD_004,Alimentos,1000,2800,20,Bogotá,34,18,6,13,3,1,31,1,3.0,12.0,8.0,6.142857142857143,3.532165125838883,3,8.868839827267367
STORE_06,PROD_005,Alimentos,800,2500,20,Bogotá,34,3,0,13,3,1,25,0,14.0,8.0,5.0,12.428571428571429,4.790864322059419,16,9.925647067651978
STORE_06,PROD_005,Alimentos,800,2500,20,Bogotá,34,3,1,13,3,1,26,0,16.0,6.0,14.0,13.571428571428571,4.503966505838491,12,11.762586228438934
STORE_06,PROD_005,Alimentos,800,2500,20,Bogotá,34,3,2,13,3,1,27,0,12.0,15.0,11.0,14.428571428571429,3.207134902949177,11,12.701625383910743
STORE_06,PROD_005,Alimentos,800,2500,20,Bogotá,34,3,3,13,3,1,28,0,11.0,16.0,7.0,13.857142857142858,3.4364987719369924,11,12.247677593296011
STORE_06,PROD_005,Alimentos,800,2500,20,Bogotá,34,3,4,13,3,1,29,0,11.0,19.0,12.0,13.142857142857142,3.436498771937012,14,16.129956936295198
STORE_06,PROD_005,Alimentos,800,2500,20,Bogotá,34,3,5,13,3,1,30,1,14.0,9.0,23.0,12.428571428571429,2.3704530408866007,10,16.175174293234253
STORE_06,PROD_005,Alimentos,800,2500,20,Bogotá,34,3,6,13,3,1,31,1,10.0,14.0,16.0,12.571428571428571,2.149196970742446,22,14.949526389243665
STORE_06,PROD_006,Alimentos,1200,3500,25,Bogotá,34,25,0,13,3,1,25,0,12.0,12.0,8.0,14.285714285714286,5.468524655221231,12,11.87926611017808
STORE_06,PROD_006,Alimentos,1200,3500,25,Bogotá,34,25,1,13,3,1,26,0,12.0,10.0,13.0,14.285714285714286,5.468524655221231,4,12.315849414165836
STORE_06,PROD_006,Alimentos,1200,3500,25,Bogotá,34,25,2,13,3,1,27,0,4.0,18.0,8.0,13.428571428571429,6.604471789556555,9,11.419579696465828
STORE_06,PROD_006,Alimentos,1200,3500,25,Bogotá,34,25,3,13,3,1,28,0,9.0,8.0,10.0,12.142857142857142,6.440201120787413,9,10.31688576082252
STORE_06,PROD_006,Alimentos,1200,3500,25,Bogotá,34,25,4,13,3,1,29,0,9.0,24.0,14.0,12.285714285714286,6.343350474165541,14,16.921702851227902
STORE_06,PROD_006,Alimentos,1200,3500,25,Bogotá,34,25,5,13,3,1,30,1,14.0,16.0,13.0,10.857142857142858,3.9339789623473695,13,13.844978553016542
STORE_06,PROD_006,Alimentos,1200,3500,25,Bogotá,34,25,6,13,3,1,31,1,13.0,12.0,21.0,10.428571428571429,3.408672412985577,16,15.84648334506574
STORE_06,PROD_007,Alimentos,1500,3500,30,Bogotá,34,37,0,13,3,1,25,0,33.0,28.0,21.0,28.0,5.196152422706426,25,22.96888184209872
